9.449999999999999289e+00,4.014751070063499738e-01,6.147053750326846311e-01,5.043669048343595307e+00,4.820046877562589316e+00
9.500000000000000000e+00,4.250483174914214679e-01,6.574205215345378939e-01,5.120231660295274878e+00,4.870821118293797269e+00
9.550000000000000711e+00,4.479241061450860983e-01,6.998651090363361416e-01,5.208102686448256691e+00,4.931268851908399142e+00
9.599999999999999645e+00,4.697407183386033691e-01,7.414210875999276418e-01,5.308134298712197108e+00,5.002324806208676478e+00
9.650000000000000355e+00,4.901093985845680900e-01,7.814370424173213703e-01,5.420443241486353259e+00,5.084104521548248101e+00
9.699999999999999289e+00,5.086722810421002716e-01,8.192590110785461510e-01,5.545216221855888250e+00,5.176236933564339893e+00
9.750000000000000000e+00,5.251168576224756190e-01,8.542682627664223149e-01,5.683675978848441446e+00,5.279448612074688185e+00
9.800000000000000711e+00,5.391890782718242736e-01,8.859235772956438604e-01,5.838047809495286344e+00,5.397490041230852853e+00
9.849999999999999645e+00,5.507643794342790278e-01,9.138040079242009117e-01,6.008246356063537519e+00,5.530178115140913064e+00
9.900000000000000355e+00,5.598109488644725795e-01,9.376467320512889003e-01,6.191491674133871470e+00,5.672981981273458985e+00
9.949999999999999289e+00,5.663694560932623911e-01,9.573738228322816735e-01,6.386023036128250396e+00,5.823917946237841647e+00
1.000000000000000000e+01,5.705909791780326978e-01,9.731020926339114530e-01,6.589021034378546915e+00,5.980390161736174548e+00
1.005000000000000071e+01,5.727277490239088831e-01,9.851319372130352692e-01,6.796868584239334155e+00,6.139837146460635608e+00
1.009999999999999964e+01,5.731094980120897686e-01,9.939143985841474294e-01,7.005322729891581446e+00,6.299335449517805330e+00
1.015000000000000036e+01,5.721093731399260474e-01,1.000000000000000000e+00,7.209535670953385988e+00,6.455694282798319250e+00
